"","Country","Year","LifeExpectancy","GDPPerCapita","FemaleUnemploymentRate","ElectricityPerCapita","ChildrenPerWoman","ChildMortalityRate","LaborRate","NumCode","PopulationInMillions"
"289","Argentina",1994,73.4,11107.65339,37.29999924,1527.529174,2.827,24.1,57.90000153,32,34.420352
"290","Argentina",1995,73.5,10673.31877,37.20000076,1648.658543,2.774,23.4,58.20000076,32,34.85516
"291","Argentina",1996,73.5,11149.53034,38.40000153,1727.253831,2.717,22.7,58.5,32,35.287113
"292","Argentina",1997,73.6,11935.13655,39.20000076,1846.219211,2.657,22,58.90000153,32,35.714929
"293","Argentina",1998,73.7,12267.56055,39.70000076,1964.78241,2.596,21.4,59.29999924,32,36.134642
"294","Argentina",1999,74,11721.61808,40,2031.162475,2.535,20.8,59.70000076,32,36.541029
"295","Argentina",2000,74.3,11504.27872,40.90000153,2086.981009,2.477,20.2,60.09999847,32,36.930709
"296","Argentina",2001,74.4,10874.55993,41.40000153,2120.710284,2.424,19.7,60.40000153,32,37.302116
"297","Argentina",2002,74.3,9574.026065,41.70000076,2017.405069,2.379,19.2,60.79999924,32,37.65734
"298","Argentina",2003,74.5,10318.09642,43.59999847,2187.018729,2.34,18.6,61.20000076,32,38.001251
"299","Argentina",2004,75,11135.0719,44.40000153,2304.223792,2.31,17.9,61.59999847,32,38.340778
"300","Argentina",2005,75.4,12039.30165,45.09999847,2423.705078,2.286,17.1,61.90000153,32,38.681174
"301","Argentina",2006,75.5,12912.71124,45.79999924,2164.230081,2.268,16.4,62.29999924,32,39.02385
"302","Argentina",2007,75.4,13873.39737,45.90000153,2351.482559,2.254,15.8,62.29999924,32,39.368066
"303","Argentina",2008,75.5,14645.60287,NA,2801.08296,2.241,15.4,NA,32,39.714298
"304","Argentina",2009,75.6,14605.16407,NA,2761.442918,2.228,15,NA,32,40.06247
"305","Argentina",2010,75.8,15765.07167,NA,2907.176618,2.215,14.6,NA,32,40.412376
"306","Argentina",2011,75.9,16971.66869,NA,2967.388776,2.201,14.2,NA,32,40.764561
"307","Argentina",2012,75.9,17100.90915,NA,NA,2.188,13.7,NA,32,41.118986
"308","Argentina",2013,76,17628.58635,NA,NA,2.175,13.3,NA,32,41.473982
"309","Armenia",1970,70.143,3745.832374,NA,NA,3.208,NA,NA,51,2.518408
"310","Armenia",1971,70.411,3807.804532,NA,NA,3.118,NA,NA,51,2.580894
"311","Armenia",1972,70.604,3791.44322,NA,NA,3.032,NA,NA,51,2.643464
"312","Armenia",1973,70.722,4071.192184,NA,NA,2.942,NA,NA,51,2.705584
"313","Armenia",1974,70.774,4114.686084,NA,NA,2.846,NA,NA,51,2.766495
"314","Armenia",1975,70.782,4053.022591,NA,NA,2.745,NA,NA,51,2.82565
"315","Armenia",1976,70.782,4168.689464,NA,NA,2.646,87.8,NA,51,2.882831
"316","Armenia",1977,70.797,4193.022,NA,NA,2.555,84.2,NA,51,2.938181
"317","Armenia",1978,70.837,4224.871844,NA,NA,2.479,80.9,NA,51,2.991954
"318","Armenia",1979,70.896,4134.378754,NA,NA,2.421,77.7,NA,51,3.044564
"319","Armenia",1980,70.936,4071.129703,NA,NA,2.385,74.7,74.90000153,51,3.096298
"320","Armenia",1981,NA,4040.364159,NA,NA,2.373,71.8,74.30000305,51,3.145885
"321","Armenia",1982,NA,4070.82729,NA,NA,2.381,69,74.09999847,51,3.192877
"322","Armenia",1983,NA,4130.096482,NA,NA,2.406,66.3,73.69999695,51,3.239212
"323","Armenia",1984,NA,4108.776199,NA,NA,2.441,63.8,73.19999695,51,3.287588
"324","Armenia",1985,NA,4073.973399,NA,NA,2.481,61.3,72.80000305,51,3.339147
"325","Armenia",1986,NA,4168.717642,NA,NA,2.519,58.9,73.09999847,51,3.396511
"326","Armenia",1987,NA,4151.333078,NA,NA,2.549,56.6,73.19999695,51,3.457054
"327","Armenia",1988,NA,4170.141362,NA,NA,2.566,81.6,72.40000153,51,3.510439
"328","Armenia",1989,NA,4175.78409,NA,NA,2.565,52,72.5,51,3.54272
"329","Armenia",1990,70.1,4014.01483,NA,2717.58219,2.538,49.7,72.5,51,3.544695
"330","Armenia",1991,69.8,3481.791617,32.40000153,2684.577518,2.482,47.4,64,51,3.512051
"331","Armenia",1992,69.4,2061.881088,31.70000076,1958.836317,2.399,45.1,62.40000153,51,3.44994
"332","Armenia",1993,69.2,1965.835096,31.20000076,1192.697333,2.295,42.8,61,51,3.370373
"333","Armenia",1994,69.2,2141.900193,31,1043.483124,2.176,40.7,60.5,51,3.29054
"334","Armenia",1995,69.4,2332.476716,31,1048.345838,1.8,38.6,60.5,51,3.223173
"335","Armenia",1996,69.7,2474.41152,32.09999847,1217.927003,1.8,36.7,60.29999924,51,3.172185
"336","Armenia",1997,70.1,2559.739515,31.5,1506.859269,1.7,34.9,60,51,3.134836
"337","Armenia",1998,70.6,2755.475852,32.40000153,1306.795659,1.5,33.3,60.20000076,51,3.109101
"338","Armenia",1999,71,2847.832738,31.60000038,1305.505815,1.4,31.7,60.09999847,51,3.090624
"339","Armenia",2000,71.4,3020.874428,32.20000076,1294.822207,1.3,30.1,60.09999847,51,3.076098
"340","Armenia",2001,71.7,3327.244726,33,1265.376018,1.2,28.6,60.20000076,51,3.06581
"341","Armenia",2002,71.9,3847.158761,33.70000076,1231.046123,1.2,27.2,60.29999924,51,3.061067
"342","Armenia",2003,72.1,4399.586226,33.90000153,1312.56851,1.4,25.9,60.40000153,51,3.060554
"343","Armenia",2004,72.1,4878.292785,33.20000076,1428.452446,1.4,24.6,60.29999924,51,3.062612
"344","Armenia",2005,72.2,5577.178664,33.79999924,1504.51903,1.4,23.4,60.20000076,51,3.065954
"345","Armenia",2006,72.2,6306.199009,33.70000076,1615.432492,1.3,22.2,60.09999847,51,3.069844
"346","Armenia",2007,72.3,7161.244137,34.20000076,1739.199072,1.4,21.1,61,51,3.074181
"347","Armenia",2008,72.5,7640.549946,NA,1630.23327,1.4,20.1,NA,51,3.079087
"348","Armenia",2009,72.6,6494.474907,NA,1616.492945,1.6,19.1,NA,51,3.084979
"349","Armenia",2010,72.9,6571.630321,NA,1676.060977,1.55,18.1,NA,51,3.092072
"350","Armenia",2011,73.2,6812.351956,NA,1754.652308,1.5,17.2,NA,51,3.100236
"351","Armenia",2012,73.5,7283.8018,NA,NA,1.739,16.4,NA,51,3.108972
"352","Armenia",2013,73.8,7501.129225,NA,NA,1.74,15.6,NA,51,3.117722
"353","Australia",1970,70.81,19251.3987,NA,3609.978412,2.859,21.4,NA,36,12.728362
"354","Australia",1971,71.41,19677.26551,NA,3751.642576,2.945,20.9,NA,36,12.987847
"355","Australia",1972,71.93,19861.22884,NA,3880.928891,2.743,20.2,NA,36,13.236895
"356","Australia",1973,72.14,20619.64731,NA,4230.343797,2.491,19.4,NA,36,13.472175
"357","Australia",1974,71.89,20791.02339,NA,4578.882169,2.321,18.4,NA,36,13.690285
"358","Australia",1975,72.84,21086.76421,NA,4781.616641,2.148,17.3,NA,36,13.889696
"359","Australia",1976,72.88,21709.61959,NA,4901.589111,2.06,16.2,NA,36,14.067994
"360","Australia",1977,73.49,21689.6616,NA,5251.197858,2.007,15.3,NA,36,14.227905
"361","Australia",1978,73.88,22045.56104,NA,5416.283605,1.949,14.4,NA,36,14.379565
"362","Australia",1979,74.44,22927.61535,NA,5665.977677,1.907,13.6,NA,36,14.536839
"363","Australia",1980,74.6,23075.39649,NA,5915.260005,1.891,13,61.5,36,14.709918
"364","Australia",1981,NA,23473.27451,NA,6153.346285,1.935,12.5,61.29999924,36,14.90161
"365","Australia",1982,NA,23041.62699,NA,6391.290025,1.929,12.2,60.90000153,36,15.109659
"366","Australia",1983,NA,22731.14648,NA,6366.126619,1.924,11.8,60.59999847,36,15.33279
"367","Australia",1984,NA,24009.6229,NA,6699.562532,1.84,11.6,60.79999924,36,15.567927
"368","Australia",1985,NA,24891.25622,NA,7007.61518,1.923,11.3,61.09999847,36,15.812088
"369","Australia",1986,NA,25043.05609,NA,7309.094541,1.868,11,62.20000076,36,16.066496
"370","Australia",1987,NA,25894.92099,NA,7525.685721,1.845,10.6,62.29999924,36,16.330369
"371","Australia",1988,NA,26627.5653,NA,7800.534714,1.831,10.2,62.70000076,36,16.596096
"372","Australia",1989,NA,27367.88007,NA,8129.103625,1.838,9.7,63.40000153,36,16.85369
"373","Australia",1990,77,27389.07261,NA,8527.228085,1.902,9.2,63.90000153,36,17.096153
"374","Australia",1991,77.4,27083.81458,47.20000076,8522.159222,1.849,8.6,63.29999924,36,17.320633
"375","Australia",1992,77.7,27711.89005,46.70000076,8550.328665,1.888,8.1,63,36,17.529469
"376","Australia",1993,78,28455.21989,46.59999847,8701.760344,1.859,7.7,62.70000076,36,17.727413
"377","Australia",1994,78.2,29315.35748,47.70000076,8812.489499,1.842,7.3,63.09999847,36,17.921818
"378","Australia",1995,78.4,30189.06621,49.40000153,8994.35591,1.822,7,63.79999924,36,18.118416
"379","Australia",1996,78.6,30937.2261,49.29999924,9108.29556,1.796,6.8,63.59999847,36,18.319637
"380","Australia",1997,78.9,31939.00949,49.29999924,9291.083869,1.778,6.6,63.29999924,36,18.525153
"381","Australia",1998,79.1,33324.57855,49.90000153,9783.442895,1.762,6.5,63.20000076,36,18.734878
"382","Australia",1999,79.3,34287.68875,50.29999924,10036.45778,1.755,6.4,63,36,18.947894
"383","Australia",2000,79.7,34593.19961,51.40000153,10193.91218,1.756,6.2,63.40000153,36,19.164351
"384","Australia",2001,80.1,35541.65753,51.59999847,10636.37769,1.729,6.1,63.5,36,19.382188
"385","Australia",2002,80.4,36304.12594,51.90000153,10813.12273,1.756,6,63.59999847,36,19.604051
"386","Australia",2003,80.7,37423.83668,52.5,10434.87439,1.748,5.9,63.70000076,36,19.84012
"387","Australia",2004,81,37973.06841,52.59999847,10554.81582,1.763,5.9,63.59999847,36,20.103822
"388","Australia",2005,81.2,38800.58131,54,10458.45019,1.791,5.7,64.5,36,20.40352
"389","Australia",2006,81.4,39281.07032,54.59999847,10490.43623,1.817,5.6,64.69999695,36,20.744295
"390","Australia",2007,81.5,40455.39975,54.59999847,10874.52833,1.92,5.4,64.30000305,36,21.119988
"391","Australia",2008,81.5,40748.2208,NA,10681.10398,1.956,5.2,NA,36,21.513817
"392","Australia",2009,81.6,40682.8783,NA,10748.38834,1.903,5,NA,36,21.9023
"393","Australia",2010,81.7,41269.25766,NA,10724.07808,1.886,4.8,NA,36,22.268384
"394","Australia",2011,81.8,41705.99745,NA,10719.90109,1.884,4.5,NA,36,22.605732
"395","Australia",2012,81.8,42448.23629,NA,NA,1.887,4.2,NA,36,22.918688
"396","Australia",2013,81.8,42943.25741,NA,NA,1.882,4,NA,36,23.213944
"397","Austria",1970,70.11,18207.77085,NA,3019.116159,2.292,29,NA,40,7.465908
"398","Austria",1971,70.31,19053.39491,NA,3213.126836,2.2,28.7,NA,40,7.497731
"399","Austria",1972,70.63,20119.08542,NA,3404.469208,2.085,28,NA,40,7.526469
"400","Austria",1973,71.21,20985.71765,NA,3620.56204,1.938,26.8,NA,40,7.550638
"401","Austria",1974,71.2,21776.21153,NA,3769.029711,1.908,25.1,NA,40,7.568347
"402","Austria",1975,71.33,21754.94869,NA,3734.445473,1.827,23.1,NA,40,7.578498
"403","Austria",1976,71.82,22790.90714,NA,4068.190905,1.688,21.1,NA,40,7.580564
"404","Austria",1977,72.17,23847.63191,NA,4137.714163,1.631,19.4,NA,40,7.575669
"405","Austria",1978,72.25,23780.24704,NA,4335.053929,1.604,18.1,NA,40,7.56645
"406","Austria",1979,72.56,25120.3201,NA,4541.537932,1.598,17.1,NA,40,7.556551
"407","Austria",1980,72.7,25701.50568,NA,4684.45776,1.652,16.3,54,40,7.548798
"408","Austria",1981,NA,25624.44185,NA,4697.365866,1.674,15.5,54.20000076,40,7.544359
"409","Austria",1982,NA,26078.70208,NA,4730.570071,1.661,14.7,54.09999847,40,7.543194
"410","Austria",1983,NA,26887.22653,NA,4827.484062,1.559,14,53.79999924,40,7.545472
"411","Austria",1984,NA,26972.0938,NA,5070.995793,1.522,13.3,54.70000076,40,7.55096
"412","Austria",1985,NA,27556.83593,NA,5280.77716,1.474,12.6,54.40000153,40,7.559621
"413","Austria",1986,NA,28170.19664,NA,5321.412974,1.449,11.8,54.70000076,40,7.570906
"414","Austria",1987,NA,28603.29523,NA,5536.144154,1.432,11.1,55.20000076,40,7.585345
"415","Austria",1988,NA,29428.44939,NA,5716.834247,1.447,10.5,55.09999847,40,7.605095
"416","Austria",1989,NA,30559.52084,NA,5896.135568,1.446,10,55.20000076,40,7.632984
"417","Austria",1990,75.7,31558.27731,NA,6111.47652,1.457,9.5,55.70000076,40,7.670513
"418","Austria",1991,75.8,32294.1359,42.09999847,6347.220096,1.507,9,56.09999847,40,7.719577
"419","Austria",1992,76,32653.51754,43.20000076,6227.498049,1.505,8.5,56.90000153,40,7.778255
"420","Austria",1993,76.2,32460.34654,43.40000153,6137.269463,1.501,8,57.09999847,40,7.839625
"421","Austria",1994,76.5,33162.4348,46.09999847,6205.804904,1.465,7.4,58.5,40,7.894229
"422","Austria",1995,76.8,33712.26358,46.20000076,6344.393087,1.424,6.8,58.79999924,40,7.935624
"423","Austria",1996,77.2,34537.63684,45.70000076,6607.222977,1.446,6.4,58.20000076,40,7.960464
"424","Austria",1997,77.6,35133.62544,45.79999924,6620.447862,1.393,6,58.20000076,40,7.971553
"425","Austria",1998,77.8,36355.69563,45.90000153,6706.708677,1.37,5.8,58.09999847,40,7.976117
"426","Austria",1999,78,37480.66104,46.40000153,6972.189816,1.34,5.6,58.20000076,40,7.984694
"427","Austria",2000,78.2,38650.60078,46.5,7076.269483,1.365,5.5,58.09999847,40,8.004712
"428","Austria",2001,78.4,38877.51639,47,7333.231953,1.33,5.4,58.20000076,40,8.03848
"429","Austria",2002,78.7,39144.59693,48,7427.656445,1.393,5.3,58.79999924,40,8.083059
"430","Austria",2003,79,39535.32274,48.40000153,7695.080037,1.376,5.2,59.20000076,40,8.134235
"431","Austria",2004,79.3,40398.09693,47.70000076,7808.035423,1.419,5,58.59999847,40,8.185553
"432","Austria",2005,79.6,41185.76314,48.5,7978.046214,1.406,4.9,59.20000076,40,8.232196
"433","Austria",2006,80,42476.83608,49.40000153,8223.842346,1.405,4.8,59.90000153,40,8.273208
"434","Austria",2007,80.2,43875.86345,49.70000076,8180.307701,1.379,4.6,59.70000076,40,8.309783
"435","Austria",2008,80.4,44316.00098,NA,8191.508477,1.411,4.6,NA,40,8.341806
"436","Austria",2009,80.4,42504.61344,NA,7955.028376,1.391,4.5,NA,40,8.369639
"437","Austria",2010,80.5,43248.59727,NA,8321.085283,1.438,4.4,NA,40,8.393644
"438","Austria",2011,80.7,44239.86432,NA,8356.368717,1.443,4.2,NA,40,8.413429
"439","Austria",2012,80.7,44388.4822,NA,NA,1.457,4,NA,40,8.428915
"440","Austria",2013,80.8,44446.494,NA,NA,1.471,3.9,NA,40,8.441263
"441","Azerbaijan",1970,65.035,6958.928972,NA,NA,4.612,74.82,NA,31,5.172002
"442","Azerbaijan",1971,65.287,7074.059551,NA,NA,4.479,72.64,NA,31,5.281238
"443","Azerbaijan",1972,65.457,7043.663847,NA,NA,4.348,71.06,NA,31,5.387375
"444","Azerbaijan",1973,65.545,7563.375615,NA,NA,4.216,NA,NA,31,5.490572
"445","Azerbaijan",1974,65.554,7670.849973,NA,NA,4.084,NA,NA,31,5.591016
"446","Azerbaijan",1975,65.496,7582.257365,NA,NA,3.95,NA,NA,31,5.688997
"447","Azerbaijan",1976,65.387,7825.854298,NA,NA,3.814,NA,NA,31,5.784587
"448","Azerbaijan",1977,65.254,7898.999211,NA,NA,3.676,NA,NA,31,5.878259
"449","Azerbaijan",1978,65.124,7986.770132,NA,NA,3.539,NA,NA,31,5.971198
"450","Azerbaijan",1979,65.017,7842.971228,NA,NA,3.407,NA,NA,31,6.064905
"451","Azerbaijan",1980,64.964,7749.934224,NA,NA,3.286,NA,70.59999847,31,6.160502
"452","Azerbaijan",1981,NA,7718.204897,NA,NA,3.179,NA,70.19999695,31,6.25849
"453","Azerbaijan",1982,NA,7803.531487,NA,NA,3.092,107.6,70.40000153,31,6.35878
"454","Azerbaijan",1983,NA,7944.771723,NA,NA,3.026,105.1,70.30000305,31,6.461139
"455","Azerbaijan",1984,NA,7931.337458,NA,NA,2.98,102.9,70.09999847,31,6.565062
"456","Azerbaijan",1985,NA,7891.596056,NA,NA,2.954,100.7,70,31,6.670151
"457","Azerbaijan",1986,NA,8103.298822,NA,NA,2.947,98.7,70.69999695,31,6.775858
"458","Azerbaijan",1987,NA,8097.662468,NA,NA,2.953,97,71.09999847,31,6.88216
"459","Azerbaijan",1988,NA,8162.732859,NA,NA,2.964,95.6,70.59999847,31,6.989708
"460","Azerbaijan",1989,NA,8202.298266,NA,NA,2.973,94.8,71.09999847,31,7.099449
"461","Azerbaijan",1990,66.1,7912.053428,NA,2575.639056,2.969,94.5,71.69999695,31,7.211692
"462","Azerbaijan",1991,65.9,7740.027441,51.09999847,2631.137395,2.94,94.8,64.5,31,7.32757
"463","Azerbaijan",1992,65.1,5905.707601,51.20000076,2276.076944,2.883,95.2,64.5,31,7.445925
"464","Azerbaijan",1993,65.1,4490.855682,51.09999847,2119.679787,2.799,95.5,64.40000153,31,7.562075
"465","Azerbaijan",1994,65.1,3570.090518,50.5,1961.827037,2.688,95.2,63.5,31,7.669735
"466","Azerbaijan",1995,65.6,3125.154655,50.09999847,1951.984385,2.561,94,62.79999924,31,7.764798
"467","Azerbaijan",1996,66.1,3150.109334,50.59999847,1852.891923,2.427,91.7,63,31,7.84531
"468","Azerbaijan",1997,66.5,3321.178076,51.5,1813.670143,2.301,88.4,63.20000076,31,7.913692
"469","Azerbaijan",1998,67,3644.353508,51.79999924,1936.939214,2.193,84.1,63.70000076,31,7.975648
"470","Azerbaijan",1999,67.5,3906.375854,52.09999847,2022.485985,2.108,79.2,64,31,8.039312
"471","Azerbaijan",2000,68,4329.323167,52.59999847,2040.47909,2.049,74.1,64.59999847,31,8.110723
"472","Azerbaijan",2001,68.5,4743.887659,52.79999924,2106.470066,2.014,68.9,64.80000305,31,8.191464
"473","Azerbaijan",2002,68.9,5228.301979,52.90000153,1996.708252,1.997,63.9,64.90000153,31,8.280252
"474","Azerbaijan",2003,69.1,5789.915492,53.29999924,2235.459856,1.989,59.3,64.90000153,31,8.376733
"475","Azerbaijan",2004,69.3,6426.221373,54.70000076,2281.947872,1.987,55.2,64.80000305,31,8.479668
"476","Azerbaijan",2005,69.5,7943.680392,54.40000153,2388.388734,1.988,51.7,64.5,31,8.587902
"477","Azerbaijan",2006,69.9,10552.21555,54.79999924,2552.286214,1.989,48.5,63.70000076,31,8.701719
"478","Azerbaijan",2007,70.3,13018.27344,56.20000076,2118.210528,1.989,45.7,65.19999695,31,8.821012
"479","Azerbaijan",2008,70.6,14237.29126,NA,2040.760435,1.986,43.2,NA,31,8.9436
"480","Azerbaijan",2009,71,15356.54265,NA,1620.38742,1.98,40.9,NA,31,9.066604
"481","Azerbaijan",2010,71.4,15937.87092,NA,1603.431374,1.97,38.9,NA,31,9.187783
"482","Azerbaijan",2011,71.7,15754.15236,NA,1705.424633,1.956,37.2,NA,31,9.306023
"483","Azerbaijan",2012,72,15878.86041,NA,NA,1.94,35.6,NA,31,9.421233
"484","Azerbaijan",2013,72.3,16667.04226,NA,NA,1.924,34.2,NA,31,9.533445
"485","Bahamas",1970,65.943,20963.27137,NA,NA,3.531,30.6,NA,44,0.169367
"486","Bahamas",1971,66.218,20756.76363,NA,NA,3.504,31.2,NA,44,0.173875
"487","Bahamas",1972,66.49,19594.1342,NA,NA,3.469,31.7,NA,44,0.177849
"488","Bahamas",1973,66.759,20664.79858,NA,NA,3.411,32,NA,44,0.18149
"489","Bahamas",1974,67.027,16875.48929,NA,NA,3.33,32.2,NA,44,0.185091
"490","Bahamas",1975,67.291,14098.34135,NA,NA,3.234,32.1,NA,44,0.18887
"491","Bahamas",1976,67.55,14527.27868,NA,NA,3.139,31.9,NA,44,0.192885
"492","Bahamas",1977,67.803,15522.80227,NA,NA,3.062,31.5,NA,44,0.19709
"493","Bahamas",1978,68.05,17348.12306,NA,NA,3.012,31,NA,44,0.201474
"494","Bahamas",1979,68.29,21410.20399,NA,NA,2.99,30.5,NA,44,0.20599
"495","Bahamas",1980,68.524,22312.14097,NA,NA,2.989,29.9,67.80000305,44,0.2106
"496","Bahamas",1981,NA,21204.13855,NA,NA,2.994,29.4,68.09999847,44,0.21533
"497","Bahamas",1982,NA,22055.86231,NA,NA,2.989,29,68.5,44,0.220188
"498","Bahamas",1983,NA,23058.53959,NA,NA,2.965,28.6,68.90000153,44,0.225083
"499","Bahamas",1984,NA,23125.67842,NA,NA,2.919,28.2,69.40000153,44,0.229899
"500","Bahamas",1985,NA,23606.07301,NA,NA,2.857,27.8,69.80000305,44,0.234553
"501","Bahamas",1986,NA,23773.39218,NA,NA,2.789,27.3,70.19999695,44,0.238989
"502","Bahamas",1987,NA,24220.07761,NA,NA,2.728,26.5,70.5,44,0.243236
"503","Bahamas",1988,NA,24340.88722,NA,NA,2.683,25.6,70.80000305,44,0.247409
"504","Bahamas",1989,NA,24469.83027,NA,NA,2.654,24.5,71.09999847,44,0.251671
"505","Bahamas",1990,68.6,23646.24433,NA,NA,2.639,23.5,71.5,44,0.256128
"506","Bahamas",1991,68.8,22236.62608,56.5,NA,2.631,22.5,71.69999695,44,0.260845
"507","Bahamas",1992,68.9,20975.93605,53.79999924,NA,2.621,21.5,71.90000153,44,0.265761
"508","Bahamas",1993,69,20638.13315,55.59999847,NA,2.601,20.6,72.19999695,44,0.270701
"509","Bahamas",1994,69,20890.90129,54.79999924,NA,2.566,19.7,72.30000305,44,0.275426
"510","Bahamas",1995,69,21416.70065,56.5,NA,2.514,18.7,72.30000305,44,0.279774
"511","Bahamas",1996,69.2,21943.71376,55.40000153,NA,2.443,17.9,72.40000153,44,0.283677
"512","Bahamas",1997,69.4,22657.95903,57.79999924,NA,2.357,17.1,72.30000305,44,0.287217
"513","Bahamas",1998,69.6,23827.40817,59.20000076,NA,2.263,16.5,72.09999847,44,0.290571
"514","Bahamas",1999,70,24419.78358,59.5,NA,2.165,16.1,72.09999847,44,0.293988
"515","Bahamas",2000,70.3,24533.53596,60.79999924,NA,2.071,15.8,72.19999695,44,0.297651
"516","Bahamas",2001,70.6,24395.13181,61,NA,1.989,15.6,72,44,0.301606
"517","Bahamas",2002,70.8,24622.64546,59.59999847,NA,1.924,15.6,72.09999847,44,0.305801
"518","Bahamas",2003,71.2,24551.18062,58.40000153,NA,1.88,15.5,72.30000305,44,0.310201
"519","Bahamas",2004,71.9,24554.18133,59,NA,1.857,15.4,72.30000305,44,0.314739
"520","Bahamas",2005,72.1,24849.36582,59.20000076,NA,1.853,15.3,72.40000153,44,0.319358
"521","Bahamas",2006,72.1,25165.71332,61.20000076,NA,1.862,15.1,72.40000153,44,0.324066
"522","Bahamas",2007,72.1,25225.13987,60.70000076,NA,1.876,14.9,72.19999695,44,0.328861
"523","Bahamas",2008,72.2,24351.83604,NA,NA,1.889,14.6,NA,44,0.333661
"524","Bahamas",2009,72.3,22904.84701,NA,NA,1.898,14.3,NA,44,0.338358
"525","Bahamas",2010,72.4,22692.36451,NA,NA,1.901,13.9,NA,44,0.342877
"526","Bahamas",2011,72.5,22807.30171,NA,NA,1.898,13.6,NA,44,0.347176
"527","Bahamas",2012,72.6,22968.64894,NA,NA,1.893,13.3,NA,44,0.351275
"528","Bahamas",2013,72.5,23140.8805,NA,NA,1.888,12.9,NA,44,0.355233
"529","Bahrain",1970,63.45,25954.2572,NA,NA,6.498,76.4,NA,48,0.211878
"530","Bahrain",1971,64.276,25747.1299,NA,1947.39321,6.293,69,NA,48,0.219532
"531","Bahrain",1972,65.043,27893.46042,NA,1960.032754,6.089,62.5,NA,48,0.228255
"532","Bahrain",1973,65.757,29319.30648,NA,2084.54932,5.895,56.6,NA,48,0.238468
"533","Bahrain",1974,66.421,29837.51929,NA,2280.488143,5.716,51.6,NA,48,0.250683
"534","Bahrain",1975,67.04,27322.52978,NA,2624.809701,5.556,47.2,NA,48,0.26516
"535","Bahrain",1976,67.615,33355.88805,NA,3170.766938,5.414,43.4,NA,48,0.282245
"536","Bahrain",1977,68.151,32848.72778,NA,3660.515242,5.283,40.1,NA,48,0.301559
"537","Bahrain",1978,68.65,29508.12691,NA,3746.395022,5.157,37.1,NA,48,0.321751
"538","Bahrain",1979,69.116,32367.87443,NA,4299.519586,5.036,34.5,NA,48,0.34098
"539","Bahrain",1980,69.549,36013.74862,NA,4612.3667,4.917,32.3,59.79999924,48,0.357957
"540","Bahrain",1981,NA,33520.37154,NA,4848.646843,4.802,30.3,61.5,48,0.372074
"541","Bahrain",1982,NA,30861.65089,NA,5205.337479,4.69,28.7,62.20000076,48,0.383785
"542","Bahrain",1983,NA,30396.79481,NA,5589.650067,4.581,27.2,62.79999924,48,0.394164
"543","Bahrain",1984,NA,32419.83729,NA,5139.690047,4.472,26,63.29999924,48,0.404829
"544","Bahrain",1985,NA,25254.9804,NA,5791.261847,4.362,25,63.70000076,48,0.416929
"545","Bahrain",1986,NA,23171.50163,NA,6659.884519,4.248,24.2,64.09999847,48,0.430845
"546","Bahrain",1987,NA,22163.88674,NA,6031.099807,4.128,23.7,64.40000153,48,0.446142
"547","Bahrain",1988,NA,24375.76294,NA,6349.219996,4.002,23.4,64.59999847,48,0.462184
